,FIPS Code,State,Area name,adults_bs_2014-18
764,18089,IN,Lake County,22.1
765,18091,IN,LaPorte County,17.9
766,18093,IN,Lawrence County,15.5
767,18095,IN,Madison County,18.0
768,18097,IN,Marion County,30.4
769,18099,IN,Marshall County,20.5
770,18101,IN,Martin County,13.4
771,18103,IN,Miami County,12.7
772,18105,IN,Monroe County,45.6
773,18107,IN,Montgomery County,18.1
774,18109,IN,Morgan County,16.9
775,18111,IN,Newton County,11.2
776,18113,IN,Noble County,14.3
777,18115,IN,Ohio County,13.7
778,18117,IN,Orange County,12.3
779,18119,IN,Owen County,12.6
780,18121,IN,Parke County,12.2
781,18123,IN,Perry County,14.9
782,18125,IN,Pike County,13.7
783,18127,IN,Porter County,28.2
784,18129,IN,Posey County,20.7
785,18131,IN,Pulaski County,12.5
786,18133,IN,Putnam County,16.1
787,18135,IN,Randolph County,14.3
788,18137,IN,Ripley County,18.1
789,18139,IN,Rush County,13.0
790,18141,IN,St. Joseph County,29.2
791,18143,IN,Scott County,11.9
792,18145,IN,Shelby County,19.4
793,18147,IN,Spencer County,14.9
794,18149,IN,Starke County,10.8
795,18151,IN,Steuben County,20.6
796,18153,IN,Sullivan County,10.8
797,18155,IN,Switzerland County,9.9
798,18157,IN,Tippecanoe County,37.7
799,18159,IN,Tipton County,23.0
800,18161,IN,Union County,16.9
801,18163,IN,Vanderburgh County,26.3
802,18165,IN,Vermillion County,13.4
803,18167,IN,Vigo County,24.5
804,18169,IN,Wabash County,18.4
805,18171,IN,Warren County,18.9
806,18173,IN,Warrick County,29.6
807,18175,IN,Washington County,13.2
808,18177,IN,Wayne County,18.2
809,18179,IN,Wells County,18.1
810,18181,IN,White County,16.8
811,18183,IN,Whitley County,20.9
812,19000,IA,Iowa,28.2
813,19001,IA,Adair County,15.4
814,19003,IA,Adams County,17.7
815,19005,IA,Allamakee County,18.5
816,19007,IA,Appanoose County,17.1
817,19009,IA,Audubon County,14.6
818,19011,IA,Benton County,22.6
819,19013,IA,Black Hawk County,28.6
820,19015,IA,Boone County,24.8
821,19017,IA,Bremer County,30.3
822,19019,IA,Buchanan County,20.6
823,19021,IA,Buena Vista County,19.6
824,19023,IA,Butler County,17.5
825,19025,IA,Calhoun County,19.5
826,19027,IA,Carroll County,22.2
827,19029,IA,Cass County,19.6
828,19031,IA,Cedar County,23.0
829,19033,IA,Cerro Gordo County,22.7
830,19035,IA,Cherokee County,21.4
831,19037,IA,Chickasaw County,16.9
832,19039,IA,Clarke County,16.9
833,19041,IA,Clay County,22.6
834,19043,IA,Clayton County,17.2
835,19045,IA,Clinton County,19.1
836,19047,IA,Crawford County,12.8
837,19049,IA,Dallas County,49.4
838,19051,IA,Davis County,20.5
839,19053,IA,Decatur County,23.5
840,19055,IA,Delaware County,16.6
841,19057,IA,Des Moines County,20.5
842,19059,IA,Dickinson County,31.3
843,19061,IA,Dubuque County,30.5
844,19063,IA,Emmet County,20.2
845,19065,IA,Fayette County,19.8
846,19067,IA,Floyd County,19.9
847,19069,IA,Franklin County,17.7
848,19071,IA,Fremont County,19.3
849,19073,IA,Greene County,20.1
850,19075,IA,Grundy County,28.0
851,19077,IA,Guthrie County,19.8
852,19079,IA,Hamilton County,24.3
853,19081,IA,Hancock County,23.1
854,19083,IA,Hardin County,19.8
855,19085,IA,Harrison County,18.8
856,19087,IA,Henry County,20.1
857,19089,IA,Howard County,14.9
858,19091,IA,Humboldt County,20.8
859,19093,IA,Ida County,19.0
860,19095,IA,Iowa County,19.1
861,19097,IA,Jackson County,18.8
862,19099,IA,Jasper County,17.9
863,19101,IA,Jefferson County,31.6
864,19103,IA,Johnson County,53.0
865,19105,IA,Jones County,18.4
866,19107,IA,Keokuk County,18.2
867,19109,IA,Kossuth County,18.3
868,19111,IA,Lee County,15.7
869,19113,IA,Linn County,33.0
870,19115,IA,Louisa County,14.2
871,19117,IA,Lucas County,17.0
872,19119,IA,Lyon County,21.4
873,19121,IA,Madison County,23.9
874,19123,IA,Mahaska County,22.3
875,19125,IA,Marion County,26.4
876,19127,IA,Marshall County,19.0
877,19129,IA,Mills County,23.7
878,19131,IA,Mitchell County,17.7
879,19133,IA,Monona County,16.7
880,19135,IA,Monroe County,16.6
881,19137,IA,Montgomery County,17.5
882,19139,IA,Muscatine County,22.0
883,19141,IA,O'Brien County,19.9
884,19143,IA,Osceola County,18.1
885,19145,IA,Page County,21.3
886,19147,IA,Palo Alto County,25.0
887,19149,IA,Plymouth County,21.0
888,19151,IA,Pocahontas County,14.7
889,19153,IA,Polk County,36.1
890,19155,IA,Pottawattamie County,21.2
891,19157,IA,Poweshiek County,25.1
892,19159,IA,Ringgold County,20.6
893,19161,IA,Sac County,20.6
894,19163,IA,Scott County,31.9
895,19165,IA,Shelby County,20.8
896,19167,IA,Sioux County,28.1
897,19169,IA,Story County,51.1
898,19171,IA,Tama County,16.1
899,19173,IA,Taylor County,14.9
900,19175,IA,Union County,17.2
901,19177,IA,Van Buren County,14.1
902,19179,IA,Wapello County,18.0
903,19181,IA,Warren County,31.7
904,19183,IA,Washington County,21.5
905,19185,IA,Wayne County,13.0
906,19187,IA,Webster County,19.6
907,19189,IA,Winnebago County,22.4
908,19191,IA,Winneshiek County,29.7
909,19193,IA,Woodbury County,23.0
910,19195,IA,Worth County,15.5
911,19197,IA,Wright County,17.7
912,20000,KS,Kansas,32.9
913,20001,KS,Allen County,20.4
914,20003,KS,Anderson County,17.5
915,20005,KS,Atchison County,21.9
916,20007,KS,Barber County,18.3
917,20009,KS,Barton County,18.4
918,20011,KS,Bourbon County,20.6
919,20013,KS,Brown County,21.8
920,20015,KS,Butler County,29.0
921,20017,KS,Chase County,21.6
922,20019,KS,Chautauqua County,16.8
923,20021,KS,Cherokee County,19.1
924,20023,KS,Cheyenne County,26.3
925,20025,KS,Clark County,31.5
926,20027,KS,Clay County,27.2
927,20029,KS,Cloud County,22.5
928,20031,KS,Coffey County,22.9
929,20033,KS,Comanche County,18.6
930,20035,KS,Cowley County,20.1
931,20037,KS,Crawford County,29.5
932,20039,KS,Decatur County,23.5
933,20041,KS,Dickinson County,22.1
934,20043,KS,Doniphan County,19.3
935,20045,KS,Douglas County,50.4
936,20047,KS,Edwards County,17.9
937,20049,KS,Elk County,15.0
938,20051,KS,Ellis County,34.8
939,20053,KS,Ellsworth County,20.4
940,20055,KS,Finney County,17.1
941,20057,KS,Ford County,17.6
942,20059,KS,Franklin County,19.5
943,20061,KS,Geary County,21.9
944,20063,KS,Gove County,22.7
945,20065,KS,Graham County,26.2
946,20067,KS,Grant County,15.4
947,20069,KS,Gray County,21.0
948,20071,KS,Greeley County,29.0
949,20073,KS,Greenwood County,19.6
950,20075,KS,Hamilton County,18.2
951,20077,KS,Harper County,17.1
952,20079,KS,Harvey County,31.0
953,20081,KS,Haskell County,16.3
954,20083,KS,Hodgeman County,28.4
955,20085,KS,Jackson County,21.3
956,20087,KS,Jefferson County,21.9
957,20089,KS,Jewell County,16.9
958,20091,KS,Johnson County,55.3
959,20093,KS,Kearny County,15.9
960,20095,KS,Kingman County,24.2
961,20097,KS,Kiowa County,27.9
962,20099,KS,Labette County,17.8
963,20101,KS,Lane County,21.6
964,20103,KS,Leavenworth County,31.7
965,20105,KS,Lincoln County,22.6
966,20107,KS,Linn County,16.0
967,20109,KS,Logan County,17.6
968,20111,KS,Lyon County,27.3
969,20113,KS,McPherson County,29.0
970,20115,KS,Marion County,25.1
971,20117,KS,Marshall County,18.6
972,20119,KS,Meade County,20.1
973,20121,KS,Miami County,27.7
974,20123,KS,Mitchell County,25.3
975,20125,KS,Montgomery County,18.2
976,20127,KS,Morris County,20.1
977,20129,KS,Morton County,17.1
978,20131,KS,Nemaha County,24.5
979,20133,KS,Neosho County,20.6
980,20135,KS,Ness County,18.9
981,20137,KS,Norton County,15.9
982,20139,KS,Osage County,18.6
983,20141,KS,Osborne County,23.0
984,20143,KS,Ottawa County,23.5
985,20145,KS,Pawnee County,18.8
986,20147,KS,Phillips County,22.3
987,20149,KS,Pottawatomie County,34.5
988,20151,KS,Pratt County,28.1
989,20153,KS,Rawlins County,25.1
990,20155,KS,Reno County,20.5
991,20157,KS,Republic County,24.5
992,20159,KS,Rice County,23.2
993,20161,KS,Riley County,46.0
994,20163,KS,Rooks County,24.0
995,20165,KS,Rush County,23.1
996,20167,KS,Russell County,25.9
997,20169,KS,Saline County,26.2
998,20171,KS,Scott County,24.9
999,20173,KS,Sedgwick County,30.9
1000,20175,KS,Seward County,11.1
1001,20177,KS,Shawnee County,30.8
1002,20179,KS,Sheridan County,21.4
1003,20181,KS,Sherman County,19.1
1004,20183,KS,Smith County,19.1
1005,20185,KS,Stafford County,23.9
1006,20187,KS,Stanton County,19.3
1007,20189,KS,Stevens County,12.2
1008,20191,KS,Sumner County,22.2
1009,20193,KS,Thomas County,25.5
1010,20195,KS,Trego County,22.8
1011,20197,KS,Wabaunsee County,23.3
1012,20199,KS,Wallace County,30.9
1013,20201,KS,Washington County,20.3
1014,20203,KS,Wichita County,21.1
1015,20205,KS,Wilson County,14.4
1016,20207,KS,Woodson County,13.5
1017,20209,KS,Wyandotte County,17.4
1018,21000,KY,Kentucky,23.6
1019,21001,KY,Adair County,16.3
1020,21003,KY,Allen County,14.6
1021,21005,KY,Anderson County,20.3
1022,21007,KY,Ballard County,13.3
1023,21009,KY,Barren County,16.0
1024,21011,KY,Bath County,12.4
1025,21013,KY,Bell County,8.9
1026,21015,KY,Boone County,31.6
1027,21017,KY,Bourbon County,18.9
1028,21019,KY,Boyd County,20.2
1029,21021,KY,Boyle County,23.4
1030,21023,KY,Bracken County,13.7
1031,21025,KY,Breathitt County,14.3
1032,21027,KY,Breckinridge County,11.1
1033,21029,KY,Bullitt County,14.2
1034,21031,KY,Butler County,12.6
1035,21033,KY,Caldwell County,15.3
1036,21035,KY,Calloway County,29.0
1037,21037,KY,Campbell County,33.5
1038,21039,KY,Carlisle County,14.8
1039,21041,KY,Carroll County,8.8
1040,21043,KY,Carter County,13.7
1041,21045,KY,Casey County,13.3
1042,21047,KY,Christian County,17.3
1043,21049,KY,Clark County,20.1
1044,21051,KY,Clay County,9.5
1045,21053,KY,Clinton County,10.1
1046,21055,KY,Crittenden County,13.1
1047,21057,KY,Cumberland County,13.1
1048,21059,KY,Daviess County,22.9
1049,21061,KY,Edmonson County,10.8
1050,21063,KY,Elliott County,8.3
1051,21065,KY,Estill County,9.9
1052,21067,KY,Fayette County,42.9
1053,21069,KY,Fleming County,12.7
1054,21071,KY,Floyd County,11.2
1055,21073,KY,Franklin County,29.8
1056,21075,KY,Fulton County,13.3
1057,21077,KY,Gallatin County,11.6
1058,21079,KY,Garrard County,16.8
1059,21081,KY,Grant County,13.6
1060,21083,KY,Graves County,16.3
1061,21085,KY,Grayson County,10.4
1062,21087,KY,Green County,12.0
1063,21089,KY,Greenup County,17.2
1064,21091,KY,Hancock County,11.0
1065,21093,KY,Hardin County,23.0
1066,21095,KY,Harlan County,10.8
1067,21097,KY,Harrison County,14.8
1068,21099,KY,Hart County,11.8
1069,21101,KY,Henderson County,17.9
1070,21103,KY,Henry County,12.2
1071,21105,KY,Hickman County,17.6
1072,21107,KY,Hopkins County,16.0
1073,21109,KY,Jackson County,12.2
1074,21111,KY,Jefferson County,32.7
1075,21113,KY,Jessamine County,29.5
1076,21115,KY,Johnson County,14.9
1077,21117,KY,Kenton County,30.4
1078,21119,KY,Knott County,12.9
1079,21121,KY,Knox County,13.1
1080,21123,KY,Larue County,10.1
1081,21125,KY,Laurel County,13.4
1082,21127,KY,Lawrence County,10.0
1083,21129,KY,Lee County,10.3
1084,21131,KY,Leslie County,9.7
1085,21133,KY,Letcher County,11.7
1086,21135,KY,Lewis County,11.0
1087,21137,KY,Lincoln County,11.1
1088,21139,KY,Livingston County,11.4
1089,21141,KY,Logan County,15.0
1090,21143,KY,Lyon County,15.9
1091,21145,KY,McCracken County,24.6
1092,21147,KY,McCreary County,6.9
1093,21149,KY,McLean County,12.0
1094,21151,KY,Madison County,30.5
1095,21153,KY,Magoffin County,9.7
1096,21155,KY,Marion County,13.2
1097,21157,KY,Marshall County,18.8
1098,21159,KY,Martin County,8.5
1099,21161,KY,Mason County,18.9
1100,21163,KY,Meade County,18.2
1101,21165,KY,Menifee County,11.3
1102,21167,KY,Mercer County,17.5
1103,21169,KY,Metcalfe County,13.1
1104,21171,KY,Monroe County,12.9
1105,21173,KY,Montgomery County,16.3
1106,21175,KY,Morgan County,13.6
1107,21177,KY,Muhlenberg County,11.1
1108,21179,KY,Nelson County,17.2
1109,21181,KY,Nicholas County,10.2
1110,21183,KY,Ohio County,13.3
1111,21185,KY,Oldham County,42.2
1112,21187,KY,Owen County,9.9
1113,21189,KY,Owsley County,16.2
1114,21191,KY,Pendleton County,11.3
1115,21193,KY,Perry County,12.3
1116,21195,KY,Pike County,13.0
1117,21197,KY,Powell County,14.7
1118,21199,KY,Pulaski County,15.3
1119,21201,KY,Robertson County,16.0
1120,21203,KY,Rockcastle County,10.6
1121,21205,KY,Rowan County,26.6
1122,21207,KY,Russell County,12.9
1123,21209,KY,Scott County,28.6
1124,21211,KY,Shelby County,24.2
1125,21213,KY,Simpson County,14.2
1126,21215,KY,Spencer County,20.2
1127,21217,KY,Taylor County,19.2
1128,21219,KY,Todd County,12.9
1129,21221,KY,Trigg County,16.9
1130,21223,KY,Trimble County,12.0
1131,21225,KY,Union County,11.0
1132,21227,KY,Warren County,30.6
1133,21229,KY,Washington County,17.7
1134,21231,KY,Wayne County,12.8
1135,21233,KY,Webster County,9.8
1136,21235,KY,Whitley County,19.2
1137,21237,KY,Wolfe County,7.6
1138,21239,KY,Woodford County,32.9
1139,22000,LA,Lousiana,23.7
1140,22001,LA,Acadia Parish,13.4
1141,22003,LA,Allen Parish,12.7
1142,22005,LA,Ascension Parish,26.8
1143,22007,LA,Assumption Parish,10.2
1144,22009,LA,Avoyelles Parish,12.1
1145,22011,LA,Beauregard Parish,17.5
1146,22013,LA,Bienville Parish,12.4
1147,22015,LA,Bossier Parish,25.6
1148,22017,LA,Caddo Parish,23.5
1149,22019,LA,Calcasieu Parish,21.9
1150,22021,LA,Caldwell Parish,14.2
1151,22023,LA,Cameron Parish,11.6
1152,22025,LA,Catahoula Parish,11.7
1153,22027,LA,Claiborne Parish,14.7
1154,22029,LA,Concordia Parish,12.8
1155,22031,LA,De Soto Parish,14.2
1156,22033,LA,East Baton Rouge Parish,34.7
1157,22035,LA,East Carroll Parish,8.5
1158,22037,LA,East Feliciana Parish,12.6
1159,22039,LA,Evangeline Parish,12.8
1160,22041,LA,Franklin Parish,11.9
1161,22043,LA,Grant Parish,8.4
1162,22045,LA,Iberia Parish,12.7
1163,22047,LA,Iberville Parish,14.5
1164,22049,LA,Jackson Parish,13.5
1165,22051,LA,Jefferson Parish,26.1
1166,22053,LA,Jefferson Davis Parish,15.9
1167,22055,LA,Lafayette Parish,32.1
1168,22057,LA,Lafourche Parish,16.6
1169,22059,LA,La Salle Parish,12.2
1170,22061,LA,Lincoln Parish,36.5
1171,22063,LA,Livingston Parish,18.3
1172,22065,LA,Madison Parish,12.6
1173,22067,LA,Morehouse Parish,13.0
1174,22069,LA,Natchitoches Parish,17.8
1175,22071,LA,Orleans Parish,36.8
1176,22073,LA,Ouachita Parish,24.3
1177,22075,LA,Plaquemines Parish,19.6
1178,22077,LA,Pointe Coupee Parish,15.2
1179,22079,LA,Rapides Parish,20.5
1180,22081,LA,Red River Parish,13.9
1181,22083,LA,Richland Parish,13.5
1182,22085,LA,Sabine Parish,13.1
1183,22087,LA,St. Bernard Parish,12.3
1184,22089,LA,St. Charles Parish,24.2
1185,22091,LA,St. Helena Parish,13.9
1186,22093,LA,St. James Parish,14.3
1187,22095,LA,St. John the Baptist Parish,16.3
1188,22097,LA,St. Landry Parish,14.2
1189,22099,LA,St. Martin Parish,14.4
1190,22101,LA,St. Mary Parish,10.6
1191,22103,LA,St. Tammany Parish,33.5
1192,22105,LA,Tangipahoa Parish,19.4
1193,22107,LA,Tensas Parish,10.5
1194,22109,LA,Terrebonne Parish,15.8
1195,22111,LA,Union Parish,14.6
1196,22113,LA,Vermilion Parish,14.2
1197,22115,LA,Vernon Parish,16.8
1198,22117,LA,Washington Parish,11.7
1199,22119,LA,Webster Parish,15.1
1200,22121,LA,West Baton Rouge Parish,20.6
1201,22123,LA,West Carroll Parish,12.6
1202,22125,LA,West Feliciana Parish,22.2
1203,22127,LA,Winn Parish,14.4
1204,23000,ME,Maine,30.9
1205,23001,ME,Androscoggin County,22.2
1206,23003,ME,Aroostook County,18.9
1207,23005,ME,Cumberland County,46.7
1208,23007,ME,Franklin County,25.4
1209,23009,ME,Hancock County,32.3
1210,23011,ME,Kennebec County,27.1
1211,23013,ME,Knox County,31.0
1212,23015,ME,Lincoln County,32.7
1213,23017,ME,Oxford County,19.0
1214,23019,ME,Penobscot County,27.1
1215,23021,ME,Piscataquis County,18.3
1216,23023,ME,Sagadahoc County,35.5
1217,23025,ME,Somerset County,16.5
1218,23027,ME,Waldo County,29.6
1219,23029,ME,Washington County,20.8
1220,23031,ME,York County,31.4
1221,24000,MD,Maryland,39.6
1222,24001,MD,Allegany County,18.3
1223,24003,MD,Anne Arundel County,40.9
1224,24005,MD,Baltimore County,38.6
1225,24009,MD,Calvert County,31.1
1226,24011,MD,Caroline County,16.9
1227,24013,MD,Carroll County,35.6
1228,24015,MD,Cecil County,22.8
1229,24017,MD,Charles County,28.9
1230,24019,MD,Dorchester County,20.8
1231,24021,MD,Frederick County,40.6
1232,24023,MD,Garrett County,20.1
1233,24025,MD,Harford County,35.8
1234,24027,MD,Howard County,61.4
1235,24029,MD,Kent County,34.2
1236,24031,MD,Montgomery County,59.0
1237,24033,MD,Prince George's County,32.7
1238,24035,MD,Queen Anne's County,34.9
1239,24037,MD,St. Mary's County,31.5
1240,24039,MD,Somerset County,15.7
1241,24041,MD,Talbot County,38.6
1242,24043,MD,Washington County,21.4
1243,24045,MD,Wicomico County,26.8
1244,24047,MD,Worcester County,30.4
1245,24510,MD,Baltimore city,31.2
1246,25000,MA,Massachusetts,42.9
1247,25001,MA,Barnstable County,42.8
1248,25003,MA,Berkshire County,33.4
1249,25005,MA,Bristol County,28.0
1250,25007,MA,Dukes County,44.2
1251,25009,MA,Essex County,39.4
1252,25011,MA,Franklin County,37.2
1253,25013,MA,Hampden County,27.2
1254,25015,MA,Hampshire County,46.5
1255,25017,MA,Middlesex County,55.2
1256,25019,MA,Nantucket County,51.7
1257,25021,MA,Norfolk County,53.0
1258,25023,MA,Plymouth County,36.7
1259,25025,MA,Suffolk County,44.8
1260,25027,MA,Worcester County,35.9
1261,26000,MI,Michigan,28.6
1262,26001,MI,Alcona County,15.7
1263,26003,MI,Alger County,17.4
1264,26005,MI,Allegan County,22.7
1265,26007,MI,Alpena County,17.5
1266,26009,MI,Antrim County,28.2
1267,26011,MI,Arenac County,11.8
1268,26013,MI,Baraga County,14.5
1269,26015,MI,Barry County,20.1
1270,26017,MI,Bay County,18.9
1271,26019,MI,Benzie County,29.3
1272,26021,MI,Berrien County,27.7
1273,26023,MI,Branch County,14.2
1274,26025,MI,Calhoun County,21.2
1275,26027,MI,Cass County,19.1
1276,26029,MI,Charlevoix County,31.0
1277,26031,MI,Cheboygan County,20.5
1278,26033,MI,Chippewa County,21.0
1279,26035,MI,Clare County,12.1
1280,26037,MI,Clinton County,31.4
1281,26039,MI,Crawford County,18.8
1282,26041,MI,Delta County,21.5
1283,26043,MI,Dickinson County,26.5
1284,26045,MI,Eaton County,26.8
1285,26047,MI,Emmet County,33.7
1286,26049,MI,Genesee County,20.9
1287,26051,MI,Gladwin County,13.8
1288,26053,MI,Gogebic County,19.8
1289,26055,MI,Grand Traverse County,35.1
1290,26057,MI,Gratiot County,14.0
1291,26059,MI,Hillsdale County,17.0
1292,26061,MI,Houghton County,33.2
1293,26063,MI,Huron County,15.5
1294,26065,MI,Ingham County,38.5
1295,26067,MI,Ionia County,16.1
1296,26069,MI,Iosco County,16.3
1297,26071,MI,Iron County,18.8
1298,26073,MI,Isabella County,29.2
1299,26075,MI,Jackson County,21.4
1300,26077,MI,Kalamazoo County,38.1
1301,26079,MI,Kalkaska County,11.9
1302,26081,MI,Kent County,35.2
1303,26083,MI,Keweenaw County,30.4
1304,26085,MI,Lake County,11.3
1305,26087,MI,Lapeer County,17.8
1306,26089,MI,Leelanau County,42.8
1307,26091,MI,Lenawee County,20.9
1308,26093,MI,Livingston County,34.8
1309,26095,MI,Luce County,16.3
1310,26097,MI,Mackinac County,21.8
1311,26099,MI,Macomb County,24.5
1312,26101,MI,Manistee County,20.0
1313,26103,MI,Marquette County,31.5
1314,26105,MI,Mason County,23.2
1315,26107,MI,Mecosta County,21.9
1316,26109,MI,Menominee County,16.7
1317,26111,MI,Midland County,34.0
1318,26113,MI,Missaukee County,13.2
1319,26115,MI,Monroe County,19.1
1320,26117,MI,Montcalm County,13.0
1321,26119,MI,Montmorency County,12.8
1322,26121,MI,Muskegon County,19.1
1323,26123,MI,Newaygo County,15.9
1324,26125,MI,Oakland County,46.4
1325,26127,MI,Oceana County,18.8
1326,26129,MI,Ogemaw County,12.1
1327,26131,MI,Ontonagon County,17.5
1328,26133,MI,Osceola County,13.8
1329,26135,MI,Oscoda County,10.7
1330,26137,MI,Otsego County,24.2
1331,26139,MI,Ottawa County,33.5
1332,26141,MI,Presque Isle County,17.3
1333,26143,MI,Roscommon County,14.9
1334,26145,MI,Saginaw County,21.1
1335,26147,MI,St. Clair County,18.3
1336,26149,MI,St. Joseph County,15.7
1337,26151,MI,Sanilac County,14.2
1338,26153,MI,Schoolcraft County,15.8
1339,26155,MI,Shiawassee County,17.2
1340,26157,MI,Tuscola County,13.6
1341,26159,MI,Van Buren County,20.9
1342,26161,MI,Washtenaw County,55.2
1343,26163,MI,Wayne County,23.3
1344,26165,MI,Wexford County,17.9
1345,27000,MN,Minnesota,35.4
1346,27001,MN,Aitkin County,17.4
1347,27003,MN,Anoka County,29.7
1348,27005,MN,Becker County,24.5
1349,27007,MN,Beltrami County,28.1
1350,27009,MN,Benton County,22.6
1351,27011,MN,Big Stone County,15.0
1352,27013,MN,Blue Earth County,33.6
1353,27015,MN,Brown County,20.4
1354,27017,MN,Carlton County,22.5
1355,27019,MN,Carver County,48.1
1356,27021,MN,Cass County,22.4
1357,27023,MN,Chippewa County,19.1
1358,27025,MN,Chisago County,20.5
1359,27027,MN,Clay County,33.5
1360,27029,MN,Clearwater County,16.1
1361,27031,MN,Cook County,42.4
1362,27033,MN,Cottonwood County,21.2
1363,27035,MN,Crow Wing County,24.3
1364,27037,MN,Dakota County,41.8
1365,27039,MN,Dodge County,24.4
1366,27041,MN,Douglas County,25.4
1367,27043,MN,Faribault County,17.8
1368,27045,MN,Fillmore County,21.1
1369,27047,MN,Freeborn County,16.7
1370,27049,MN,Goodhue County,25.0
1371,27051,MN,Grant County,19.4
1372,27053,MN,Hennepin County,49.2
1373,27055,MN,Houston County,24.0
1374,27057,MN,Hubbard County,27.2
1375,27059,MN,Isanti County,17.7
1376,27061,MN,Itasca County,22.7
1377,27063,MN,Jackson County,22.0
1378,27065,MN,Kanabec County,14.6
1379,27067,MN,Kandiyohi County,23.4
1380,27069,MN,Kittson County,23.9
1381,27071,MN,Koochiching County,17.6
1382,27073,MN,Lac qui Parle County,19.1
1383,27075,MN,Lake County,29.8
1384,27077,MN,Lake of the Woods County,19.3
1385,27079,MN,Le Sueur County,22.4
1386,27081,MN,Lincoln County,18.4
1387,27083,MN,Lyon County,25.4
1388,27085,MN,McLeod County,17.9
1389,27087,MN,Mahnomen County,12.2
1390,27089,MN,Marshall County,19.0
1391,27091,MN,Martin County,20.1
1392,27093,MN,Meeker County,18.8
1393,27095,MN,Mille Lacs County,15.3
1394,27097,MN,Morrison County,17.1
1395,27099,MN,Mower County,21.7
1396,27101,MN,Murray County,18.9
1397,27103,MN,Nicollet County,32.6
1398,27105,MN,Nobles County,15.3
1399,27107,MN,Norman County,18.4
1400,27109,MN,Olmsted County,44.0
1401,27111,MN,Otter Tail County,25.1
1402,27113,MN,Pennington County,20.1
1403,27115,MN,Pine County,14.5
1404,27117,MN,Pipestone County,21.4
1405,27119,MN,Polk County,24.1
1406,27121,MN,Pope County,21.9
1407,27123,MN,Ramsey County,41.9
1408,27125,MN,Red Lake County,16.9
1409,27127,MN,Redwood County,18.6
1410,27129,MN,Renville County,14.4
1411,27131,MN,Rice County,27.5
1412,27133,MN,Rock County,23.0
1413,27135,MN,Roseau County,19.3
1414,27137,MN,St. Louis County,28.7
1415,27139,MN,Scott County,39.3
1416,27141,MN,Sherburne County,27.4
1417,27143,MN,Sibley County,16.7
1418,27145,MN,Stearns County,27.8
1419,27147,MN,Steele County,25.0
1420,27149,MN,Stevens County,29.3
1421,27151,MN,Swift County,18.0
1422,27153,MN,Todd County,15.5
1423,27155,MN,Traverse County,17.0
1424,27157,MN,Wabasha County,21.9
1425,27159,MN,Wadena County,13.6
1426,27161,MN,Waseca County,20.5
1427,27163,MN,Washington County,43.2
1428,27165,MN,Watonwan County,15.3
1429,27167,MN,Wilkin County,23.5
1430,27169,MN,Winona County,29.8
1431,27171,MN,Wright County,28.4
1432,27173,MN,Yellow Medicine County,16.1
1433,28000,MS,Mississippi,21.8
1434,28001,MS,Adams County,17.8
1435,28003,MS,Alcorn County,16.4
1436,28005,MS,Amite County,13.1
1437,28007,MS,Attala County,13.6
1438,28009,MS,Benton County,10.3
1439,28011,MS,Bolivar County,23.8
1440,28013,MS,Calhoun County,11.3
1441,28015,MS,Carroll County,14.5
1442,28017,MS,Chickasaw County,12.4
1443,28019,MS,Choctaw County,17.7
1444,28021,MS,Claiborne County,19.1
1445,28023,MS,Clarke County,11.7
1446,28025,MS,Clay County,20.1
1447,28027,MS,Coahoma County,17.1
1448,28029,MS,Copiah County,14.2
1449,28031,MS,Covington County,17.4
1450,28033,MS,DeSoto County,24.1
1451,28035,MS,Forrest County,27.6
1452,28037,MS,Franklin County,15.3
1453,28039,MS,George County,12.6
1454,28041,MS,Greene County,8.6
1455,28043,MS,Grenada County,19.7
1456,28045,MS,Hancock County,23.2
1457,28047,MS,Harrison County,22.3
1458,28049,MS,Hinds County,29.1
1459,28051,MS,Holmes County,9.9
1460,28053,MS,Humphreys County,14.4
1461,28055,MS,Issaquena County,6.7
1462,28057,MS,Itawamba County,13.4
1463,28059,MS,Jackson County,20.8
1464,28061,MS,Jasper County,14.5
1465,28063,MS,Jefferson County,15.0
1466,28065,MS,Jefferson Davis County,13.9
1467,28067,MS,Jones County,20.5
1468,28069,MS,Kemper County,11.0
1469,28071,MS,Lafayette County,43.9
1470,28073,MS,Lamar County,35.2
1471,28075,MS,Lauderdale County,20.0
1472,28077,MS,Lawrence County,15.6
1473,28079,MS,Leake County,12.8
1474,28081,MS,Lee County,23.9
1475,28083,MS,Leflore County,17.5
1476,28085,MS,Lincoln County,16.0
1477,28087,MS,Lowndes County,23.7
1478,28089,MS,Madison County,47.7
1479,28091,MS,Marion County,12.1
1480,28093,MS,Marshall County,13.7
1481,28095,MS,Monroe County,17.2
1482,28097,MS,Montgomery County,20.4
1483,28099,MS,Neshoba County,12.2
1484,28101,MS,Newton County,16.6
1485,28103,MS,Noxubee County,13.5
1486,28105,MS,Oktibbeha County,43.5
1487,28107,MS,Panola County,14.9
1488,28109,MS,Pearl River County,16.4
1489,28111,MS,Perry County,11.0
1490,28113,MS,Pike County,15.5
1491,28115,MS,Pontotoc County,15.9
1492,28117,MS,Prentiss County,12.2
1493,28119,MS,Quitman County,11.4
1494,28121,MS,Rankin County,29.2
1495,28123,MS,Scott County,12.7
1496,28125,MS,Sharkey County,18.7
1497,28127,MS,Simpson County,12.6
