,2019,per_change,State,County Name,FIPS State,FIPS County
2610,"7,658",6.213592233,Texas,Grayson,48,181
2611,"20,837",5.178940992,Texas,Gregg,48,183
2612,"21,886",-2.8885832189999996,Texas,Grimes,48,185
2613,"136,212",12.68644986,Texas,Guadalupe,48,187
2614,"123,945",1.805383295,Texas,Hale,48,189
2615,"28,880",8.649035025,Texas,Hall,48,191
2616,"166,847",26.85380188,Texas,Hamilton,48,193
2617,"33,406",-7.73352483,Texas,Hansford,48,195
2618,"2,964",-11.60155085,Texas,Hardeman,48,197
2619,"8,461",-0.599154135,Texas,Hardin,48,199
2620,"5,399",-3.8125779439999996,Texas,Harris,48,201
2621,"3,933",-4.977047596,Texas,Harrison,48,203
2622,"57,602",5.43058479,Texas,Hartley,48,205
2623,"4,713,325",15.15080221,Texas,Haskell,48,207
2624,"66,553",1.3909201709999999,Texas,Hays,48,209
2625,"5,576",-8.017156053999999,Texas,Hemphill,48,211
2626,"5,658",-4.134191799,Texas,Henderson,48,213
2627,"230,191",46.52234521,Texas,Hidalgo,48,215
2628,"3,819",0.315208826,Texas,Hill,48,217
2629,"82,737",5.2928300539999995,Texas,Hockley,48,219
2630,"868,707",12.12536979,Texas,Hood,48,221
2631,"36,649",4.448814409,Texas,Hopkins,48,223
2632,"23,021",0.40999694700000006,Texas,Houston,48,225
2633,"61,643",20.48355257,Texas,Howard,48,227
2634,"37,084",5.463128857,Texas,Hudspeth,48,229
2635,"22,968",-3.215203742,Texas,Hunt,48,231
2636,"36,664",4.718382269,Texas,Hutchinson,48,233
2637,"4,886",40.56386651,Texas,Irion,48,235
2638,"98,594",14.45254458,Texas,Jack,48,237
2639,"20,938",-5.900858388,Texas,Jackson,48,239
2640,"1,536",-3.819661866,Texas,Jasper,48,241
2641,"8,935",-1.172436677,Texas,Jeff Davis,48,243
2642,"14,760",4.86678508,Texas,Jefferson,48,245
2643,"35,529",-0.506860823,Texas,Jim Hogg,48,247
2644,"2,274",-2.903501281,Texas,Jim Wells,48,249
2645,"251,565",-0.282229454,Texas,Johnson,48,251
2646,"5,200",-1.8867924530000002,Texas,Jones,48,253
2647,"40,482",-0.8838723890000001,Texas,Karnes,48,255
2648,"175,817",16.46903734,Texas,Kaufman,48,257
2649,"20,083",-0.53981775,Texas,Kendall,48,259
2650,"15,601",5.213110332,Texas,Kenedy,48,261
2651,"136,154",31.74323644,Texas,Kent,48,263
2652,"47,431",42.07704289,Texas,Kerr,48,265
2653,404,-2.179176755,Texas,Kimble,48,267
2654,762,-5.693069307000001,Texas,King,48,269
2655,"52,600",5.954395293999999,Texas,Kinney,48,271
2656,"4,337",-5.819761129,Texas,Kleberg,48,273
2657,272,-4.561403509,Texas,Knox,48,275
2658,"3,667",1.917732073,Texas,Lamar,48,277
2659,"30,680",-4.307413992,Texas,Lamb,48,279
2660,"3,664",-1.478892175,Texas,Lampasas,48,281
2661,"49,859",0.13657086599999999,Texas,La Salle,48,283
2662,"12,893",-7.748998283,Texas,Lavaca,48,285
2663,"21,428",8.90978399,Texas,Lee,48,287
2664,"7,520",9.207086842999999,Texas,Leon,48,289
2665,"20,154",4.6200166110000005,Texas,Liberty,48,291
2666,"17,239",3.79312421,Texas,Limestone,48,293
2667,"17,404",3.60757233,Texas,Lipscomb,48,295
2668,"88,219",16.62546435,Texas,Live Oak,48,297
2669,"23,437",0.20950915,Texas,Llano,48,299
2670,"3,233",-2.0896426409999997,Texas,Loving,48,301
2671,"12,207",5.84409954,Texas,Lubbock,48,303
2672,"21,795",12.90991038,Texas,Lynn,48,305
2673,169,106.09756100000001,Texas,McCulloch,48,307
2674,"310,569",11.34777963,Texas,McLennan,48,309
2675,"5,951",0.6086221470000001,Texas,McMullen,48,311
2676,"7,984",-3.621438918,Texas,Madison,48,313
2677,"256,623",9.246369778,Texas,Marion,48,315
2678,743,5.091937765,Texas,Martin,48,317
2679,"14,284",4.491587418,Texas,Mason,48,319
2680,"9,854",-6.4641670620000005,Texas,Matagorda,48,321
2681,"5,771",20.25421963,Texas,Maverick,48,323
2682,"4,274",6.503862447,Texas,Medina,48,325
2683,"36,643",-0.160754182,Texas,Menard,48,327
2684,"58,722",8.227358178,Texas,Midland,48,329
2685,"51,584",12.15619768,Texas,Milam,48,331
2686,"2,138",-4.638715433,Texas,Mills,48,333
2687,"176,832",29.19516044,Texas,Mitchell,48,335
2688,"24,823",0.258491862,Texas,Montague,48,337
2689,"4,873",-1.3762396280000002,Texas,Montgomery,48,339
2690,"8,545",-9.124747421,Texas,Moore,48,341
2691,"19,818",0.496957404,Texas,Morris,48,343
2692,"607,391",33.27372424,Texas,Motley,48,345
2693,"20,940",-4.401022643999999,Texas,Nacogdoches,48,347
2694,"12,388",-4.221431885,Texas,Navarro,48,349
2695,"1,200",-0.41493775899999996,Texas,Newton,48,351
2696,"65,204",1.0538714279999999,Texas,Nolan,48,353
2697,"50,113",4.751254181,Texas,Nueces,48,355
2698,"13,595",-5.884389062,Texas,Ochiltree,48,357
2699,"14,714",-3.280089397,Texas,Oldham,48,359
2700,"362,294",6.487215738,Texas,Orange,48,361
2701,"9,836",-3.7855815319999997,Texas,Palo Pinto,48,363
2702,"2,112",2.9239766080000003,Texas,Panola,48,365
2703,"83,396",1.905006293,Texas,Parker,48,367
2704,"29,189",3.757287075,Texas,Parmer,48,369
2705,"23,194",-2.5298369469999997,Texas,Pecos,48,371
2706,"142,878",22.17120283,Texas,Polk,48,373
2707,"9,605",-6.466062908,Texas,Potter,48,375
2708,"15,823",2.037789385,Texas,Presidio,48,377
2709,"51,353",13.07497523,Texas,Rains,48,379
2710,"117,415",-3.025322519,Texas,Randall,48,381
2711,"6,704",-14.238198800000001,Texas,Reagan,48,383
2712,"12,514",14.63906193,Texas,Real,48,385
2713,"137,713",14.07637508,Texas,Red River,48,387
2714,"3,849",14.31541432,Texas,Reeves,48,389
2715,"3,452",4.321547295,Texas,Refugio,48,391
2716,"12,023",-6.523091277000001,Texas,Roberts,48,393
2717,"15,976",15.91090474,Texas,Robertson,48,395
2718,"6,948",-5.891913856,Texas,Rockwall,48,397
2719,854,-8.073196986000001,Texas,Runnels,48,399
2720,"17,074",2.731648616,Texas,Rusk,48,401
2721,"104,915",33.9140979,Texas,Sabine,48,403
2722,"10,264",-2.2662350030000002,Texas,San Augustine,48,405
2723,"54,406",2.057813878,Texas,San Jacinto,48,407
2724,"10,542",-2.713178295,Texas,San Patricio,48,409
2725,"8,237",-7.042094572000001,Texas,San Saba,48,411
2726,"28,859",9.405565244,Texas,Schleicher,48,413
2727,"66,730",2.975216814,Texas,Scurry,48,415
2728,"6,055",-1.223491028,Texas,Shackelford,48,417
2729,"2,793",-19.30078012,Texas,Shelby,48,419
2730,"16,703",-1.276671198,Texas,Sherman,48,421
2731,"3,265",-3.2879146919999998,Texas,Smith,48,423
2732,"25,274",-0.6837472490000001,Texas,Somervell,48,425
2733,"3,022",-0.395517469,Texas,Starr,48,427
2734,"232,751",10.97913935,Texas,Stephens,48,429
2735,"9,128",7.502061006,Texas,Sterling,48,431
2736,"64,633",6.013089047999999,Texas,Stonewall,48,433
2737,"9,366",-2.7818144069999997,Texas,Sutton,48,435
2738,"1,291",12.94838145,Texas,Swisher,48,437
2739,"1,350",-9.395973154,Texas,Tarrant,48,439
2740,"3,776",-8.527131783,Texas,Taylor,48,441
2741,"7,397",-5.87861051,Texas,Terrell,48,443
2742,"2,102,515",16.11845157,Texas,Terry,48,445
2743,"138,034",4.956849029,Texas,Throckmorton,48,447
2744,776,-21.13821138,Texas,Titus,48,449
2745,"12,337",-2.482017232,Texas,Tom Green,48,451
2746,"1,501",-8.531383303,Texas,Travis,48,453
2747,"32,750",1.286571411,Texas,Trinity,48,455
2748,"119,200",8.139492687999999,Texas,Tyler,48,457
2749,"1,273,954",24.35565048,Texas,Upshur,48,459
2750,"14,651",-0.16354344099999998,Texas,Upton,48,461
2751,"21,672",-0.404411765,Texas,Uvalde,48,463
2752,"41,753",6.21200173,Texas,Val Verde,48,465
2753,"3,657",9.196775157000001,Texas,Van Zandt,48,467
2754,"26,741",1.272486272,Texas,Victoria,48,469
2755,"49,025",0.298696782,Texas,Walker,48,471
2756,"56,590",7.683817932999999,Texas,Waller,48,473
2757,"92,084",6.096113742000001,Texas,Ward,48,475
2758,"72,971",7.531682877000001,Texas,Washington,48,477
2759,"55,246",27.66557286,Texas,Webb,48,479
2760,"11,998",12.57271533,Texas,Wharton,48,481
2761,"35,882",6.477937031000001,Texas,Wheeler,48,483
2762,"276,652",10.526399900000001,Texas,Wichita,48,485
2763,"41,556",0.668604651,Texas,Wilbarger,48,487
2764,"5,056",-6.474287828,Texas,Willacy,48,489
2765,"132,230",0.433696139,Texas,Williamson,48,491
2766,"12,769",-5.659401552,Texas,Wilson,48,493
2767,"21,358",-3.514636791,Texas,Winkler,48,495
2768,"590,551",39.77406131,Texas,Wise,48,497
2769,"51,070",19.03041604,Texas,Wood,48,499
2770,"8,010",12.65822785,Texas,Yoakum,48,501
2771,"69,984",18.3861964,Texas,Young,48,503
2772,"45,539",8.532138516,Texas,Zapata,48,505
2773,"8,713",10.58509963,Texas,Zavala,48,507
2774,"18,010",-2.911051213,Utah,Beaver,49,1
2775,"14,179",1.148523327,Utah,Box Elder,49,3
2776,"11,840",1.395906483,Utah,Cache,49,5
2777,"6,710",1.221903756,Utah,Carbon,49,7
2778,"56,046",12.13012424,Utah,Daggett,49,9
2779,"128,289",13.87675756,Utah,Davis,49,11
2780,"20,463",-4.391907676000001,Utah,Duchesne,49,13
2781,950,-10.46182846,Utah,Emery,49,15
2782,"355,481",15.98377772,Utah,Garfield,49,17
2783,"19,938",7.164740661000001,Utah,Grand,49,19
2784,"10,012",-8.782798834,Utah,Iron,49,21
2785,"5,051",-2.339520495,Utah,Juab,49,23
2786,"9,754",5.745880312000001,Utah,Kane,49,25
2787,"54,839",18.79427247,Utah,Millard,49,27
2788,"12,017",17.28479407,Utah,Morgan,49,29
2789,"7,886",10.68070175,Utah,Piute,49,31
2790,"13,188",5.478685116,Utah,Rich,49,33
2791,"12,124",28.03886366,Utah,Salt Lake,49,35
2792,"1,479",-5.009633911,Utah,San Juan,49,37
2793,"2,483",9.673144876,Utah,Sanpete,49,39
2794,"1,160,437",12.70865102,Utah,Sevier,49,41
2795,"15,308",3.818243472,Utah,Summit,49,43
2796,"30,939",11.20336424,Utah,Tooele,49,45
2797,"21,620",3.9373107060000003,Utah,Uintah,49,47
2798,"42,145",16.02521749,Utah,Utah,49,49
2799,"72,259",24.11797039,Utah,Wasatch,49,51
2800,"35,734",9.653860317000001,Utah,Washington,49,53
2801,"636,235",23.14885249,Utah,Wayne,49,55
2802,"34,091",44.91392136,Utah,Weber,49,57
2803,"177,556",28.55663758,Vermont,Addison,50,1
2804,"2,711",-2.411807055,Vermont,Bennington,50,3
2805,"260,213",12.54011366,Vermont,Caledonia,50,5
2806,"36,777",-0.111358575,Vermont,Chittenden,50,7
2807,"35,470",-4.442468817,Vermont,Essex,50,9
2808,"29,993",-3.973234296,Vermont,Franklin,50,11
2809,"163,774",4.624524867,Vermont,Grand Isle,50,13
2810,"6,163",-2.267681573,Vermont,Lamoille,50,15
2811,"49,402",3.4401892839999997,Vermont,Orange,50,17
2812,"7,235",3.802008608,Vermont,Orleans,50,19
2813,"25,362",3.632574674,Vermont,Rutland,50,21
2814,"28,892",-0.152059718,Vermont,Washington,50,23
2815,"27,037",-0.723360505,Vermont,Windham,50,25
2816,"58,191",-5.6260136229999995,Vermont,Windsor,50,27
2817,"58,409",-1.8731940059999999,Virginia,Accomack,51,1
2818,"42,222",-5.142549033,Virginia,Albemarle,51,3
2819,"55,062",-2.816901408,Virginia,Alleghany,51,5
2820,"32,316",-2.5511127190000003,Virginia,Amelia,51,7
2821,"109,330",10.43657448,Virginia,Amherst,51,9
2822,"14,860",-8.632562715,Virginia,Appomattox,51,11
2823,"13,145",3.5447026389999996,Virginia,Arlington,51,13
2824,"31,605",-2.315015145,Virginia,Augusta,51,15
2825,"15,911",5.875698696000001,Virginia,Bath,51,17
2826,"236,842",14.03300978,Virginia,Bedford,51,19
2827,"75,558",2.4473580740000003,Virginia,Bland,51,21
2828,"4,147",-12.26993865,Virginia,Botetourt,51,23
2829,"78,997",5.429139585,Virginia,Brunswick,51,25
2830,"6,280",-7.971864009,Virginia,Buchanan,51,27
2831,"33,419",0.805381274,Virginia,Buckingham,51,29
2832,"16,231",-6.85756915,Virginia,Campbell,51,31
2833,"21,004",-12.85370509,Virginia,Caroline,51,33
2834,"17,148",0.046674445999999994,Virginia,Carroll,51,35
2835,"54,885",0.13866335800000001,Virginia,Charles City,51,36
2836,"30,725",7.6031379139999995,Virginia,Charlotte,51,37
2837,"29,791",-0.9344240490000001,Virginia,Chesterfield,51,41
2838,"6,963",-4.038037486,Virginia,Clarke,51,43
2839,"11,880",-5.691831388,Virginia,Craig,51,45
2840,"352,802",11.561472300000002,Virginia,Culpeper,51,47
2841,"14,619",4.2352941180000006,Virginia,Cumberland,51,49
2842,"5,131",-0.8502415459999999,Virginia,Dickenson,51,51
2843,"52,605",12.67349212,Virginia,Dinwiddie,51,53
2844,"9,932",-1.065843211,Virginia,Essex,51,57
2845,"14,318",-9.819235372,Virginia,Fairfax,51,59
2846,"28,544",1.8991860630000001,Virginia,Fauquier,51,61
2847,"10,953",-1.7580052019999999,Virginia,Floyd,51,63
2848,"1,147,532",6.08568156,Virginia,Fluvanna,51,65
2849,"71,222",9.189305206,Virginia,Franklin,51,67
2850,"15,749",2.99522595,Virginia,Frederick,51,69
2851,"27,270",5.935824722,Virginia,Giles,51,71
2852,"56,042",-0.153221209,Virginia,Gloucester,51,73
2853,"89,313",14.11031187,Virginia,Goochland,51,75
2854,"16,720",-3.274326044,Virginia,Grayson,51,77
2855,"37,348",1.3266773379999999,Virginia,Greene,51,79
2856,"23,753",9.501198599,Virginia,Greensville,51,81
2857,"15,550",-0.025716857000000003,Virginia,Halifax,51,83
2858,"19,819",7.776388057999999,Virginia,Hanover,51,85
2859,"11,336",-7.423438138,Virginia,Henrico,51,87
2860,"33,911",-6.460155022,Virginia,Henry,51,89
2861,"107,766",7.927891838,Virginia,Highland,51,91
2862,"330,818",7.844019351,Virginia,Isle of Wight,51,93
2863,"50,557",-6.690413791,Virginia,James City,51,95
2864,"2,190",-5.562742561,Virginia,King and Queen,51,97
2865,"37,109",5.1931853619999995,Virginia,King George,51,99
2866,"76,523",13.57099393,Virginia,King William,51,101
2867,"7,025",1.224783862,Virginia,Lancaster,51,103
2868,"26,836",13.8179659,Virginia,Lee,51,105
2869,"17,148",7.666227161,Virginia,Loudoun,51,107
2870,"10,603",-6.909569798,Virginia,Louisa,51,109
2871,"23,423",-8.464574622,Virginia,Lunenburg,51,111
2872,"413,538",32.39655769,Virginia,Madison,51,113
2873,"37,591",13.33514231,Virginia,Mathews,51,115
2874,"12,196",-5.574481264,Virginia,Mecklenburg,51,117
2875,"13,261",-0.33819329600000003,Virginia,Middlesex,51,119
2876,"8,834",-1.581996435,Virginia,Montgomery,51,121
2877,"30,587",-6.507519257,Virginia,Nelson,51,125
2878,"10,582",-3.4400948989999995,Virginia,New Kent,51,127
2879,"98,535",4.355976361000001,Virginia,Northampton,51,131
2880,"14,930",-0.566100566,Virginia,Northumberland,51,133
2881,"23,091",25.27669271,Virginia,Nottoway,51,135
2882,"11,710",-5.495924461,Virginia,Orange,51,137
2883,"12,095",-1.9138755980000002,Virginia,Page,51,139
2884,"15,232",-3.917239639,Virginia,Patrick,51,141
2885,"37,051",10.42200632,Virginia,Pittsylvania,51,143
2886,"23,902",-0.61951686,Virginia,Powhatan,51,145
2887,"17,608",-4.821621621999999,Virginia,Prince Edward,51,147
2888,"60,354",-4.907907798,Virginia,Prince George,51,149
2889,"29,652",5.639673661000001,Virginia,Prince William,51,153
2890,"22,802",-2.401232718,Virginia,Pulaski,51,155
2891,"38,353",7.386252275,Virginia,Rappahannock,51,157
2892,"470,335",16.996136899999996,Virginia,Richmond,51,159
2893,"34,027",-2.3811572999999995,Virginia,Roanoke,51,161
2894,"7,370",-1.8118838259999999,Virginia,Rockbridge,51,163
2895,"9,023",-2.496217852,Virginia,Rockingham,51,165
2896,"94,186",1.861244795,Virginia,Russell,51,167
2897,"22,573",0.975173339,Virginia,Scott,51,169
2898,"81,948",7.37280696,Virginia,Shenandoah,51,171
2899,"26,586",-8.080074681000001,Virginia,Smyth,51,173
2900,"21,566",-6.914709945,Virginia,Southampton,51,175
2901,"43,616",3.857510239,Virginia,Spotsylvania,51,177
2902,"30,104",-6.547046224,Virginia,Stafford,51,179
2903,"17,631",-5.0718785330000005,Virginia,Surry,51,181
2904,"136,215",11.23859767,Virginia,Sussex,51,183
2905,"152,882",18.52787943,Virginia,Tazewell,51,185
2906,"6,422",-9.088335221,Virginia,Warren,51,187
2907,"11,159",-7.547638774,Virginia,Washington,51,191
2908,"40,595",-9.905011319,Virginia,Westmoreland,51,193
2909,"40,164",7.246995995,Virginia,Wise,51,195
2910,"53,740",-2.221575299,Virginia,Wythe,51,197
2911,"18,015",3.1786941580000003,Virginia,York,51,199
2912,"37,383",-9.7835268,Virginia,Alexandria City,51,510
2913,"28,684",-1.9216303080000001,Virginia,Bedford City,51,515
2914,"68,280",4.738384133,Virginia,Bristol City,51,520
2915,"159,428",13.8787697,Virginia,Buena Vista City,51,530
2916,"16,762",-5.502311422000001,Virginia,Charlottesville City,51,540
2917,"6,478",-1.9524746480000001,Virginia,Chesapeake City,51,550
2918,"47,266",8.845135291,Virginia,Clifton Forge City,51,560
2919,"244,835",10.13175236,Virginia,Colonial Heights City,51,570
2920,"17,370",-0.229753016,Virginia,Covington City,51,580
2921,"5,538",-6.940010082000001,Virginia,Danville City,51,590
2922,"40,044",-7.027930626,Virginia,Emporia City,51,595
2923,"5,346",-9.772151898999999,Virginia,Fairfax City,51,600
2924,"24,019",6.495521859,Virginia,Falls Church City,51,610
2925,"14,617",19.38092127,Virginia,Franklin City,51,620
2926,"7,967",-7.122872463999999,Virginia,Fredericksburg City,51,630
2927,"29,036",20.09264621,Virginia,Galax City,51,640
2928,"6,347",-9.1858635,Virginia,Hampton City,51,650
2929,"134,510",-2.148926264,Virginia,Harrisonburg City,51,660
2930,"53,016",8.417177914,Virginia,Hopewell City,51,670
2931,"22,529",-0.274445576,Virginia,Lexington City,51,678
2932,"7,446",5.812135852999999,Virginia,Lynchburg City,51,680
2933,"82,168",8.782799799,Virginia,Manassas City,51,683
2934,"41,085",8.693351676,Virginia,Manassas Park City,51,685
2935,"17,478",22.71291161,Virginia,Martinsville City,51,690
2936,"12,554",-9.12118141,Virginia,Newport News City,51,700
2937,"179,225",-0.956038794,Virginia,Norfolk City,51,710
2938,"242,742",-0.035004345,Virginia,Norton City,51,720
2939,"3,981",-0.30052592,Virginia,Petersburg City,51,730
2940,"31,346",-3.3753583430000003,Virginia,Poquoson City,51,735
2941,"12,271",0.921128382,Virginia,Portsmouth City,51,740
2942,"94,398",-1.18083035,Virginia,Radford,51,750
2943,"18,249",11.30832571,Virginia,Richmond City,51,760
2944,"230,436",12.75155963,Virginia,Roanoke City,51,770
2945,"99,143",2.304199773,Virginia,Salem City,51,775
2946,"25,301",1.872282171,Virginia,South Boston City,51,780
2947,"24,932",4.998947147,Virginia,Staunton City,51,790
2948,"92,108",8.919765861,Virginia,Suffolk City,51,800
2949,"449,974",2.756546541,Virginia,Virginia Beach City,51,810
2950,"22,630",7.772168777999999,Virginia,Waynesboro City,51,820
2951,"14,954",9.153284672,Virginia,Williamsburg City,51,830
2952,"28,078",7.073942722000001,Virginia,Winchester City,51,840
2953,"19,983",6.684106561,Washington,Adams,53,1
2954,"22,582",4.4350922630000005,Washington,Asotin,53,3
2955,"204,390",16.68227073,Washington,Benton,53,5
2956,"77,200",6.54154016,Washington,Chelan,53,7
2957,"77,331",8.312790632999999,Washington,Clallam,53,9
2958,"488,241",14.78300733,Washington,Clark,53,11
2959,"3,985",-2.280529671,Washington,Columbia,53,13
2960,"110,593",7.992539645,Washington,Cowlitz,53,15
2961,"43,429",13.01688917,Washington,Douglas,53,17
2962,"7,627",0.96637543,Washington,Ferry,53,19
2963,"95,222",21.82958035,Washington,Franklin,53,21
2964,"2,225",-1.809355693,Washington,Garfield,53,23
2965,"97,733",9.659575423,Washington,Grant,53,25
2966,"75,061",3.105769231,Washington,Grays Harbor,53,27
2967,"85,141",8.448820502,Washington,Island,53,29
2968,"32,221",7.834672021,Washington,Jefferson,53,31
2969,"2,252,782",16.64667136,Washington,King,53,33
2970,"271,473",8.094989707,Washington,Kitsap,53,35
2971,"47,935",17.17184063,Washington,Kittitas,53,37
2972,"22,425",10.37554757,Washington,Klickitat,53,39
2973,"80,707",6.9576049939999995,Washington,Lewis,53,41
2974,"10,939",3.491012299,Washington,Lincoln,53,43
2975,"66,768",10.01664223,Washington,Mason,53,45
2976,"42,243",2.738526643,Washington,Okanogan,53,47
2977,"22,471",7.419092691,Washington,Pacific,53,49
2978,"13,724",5.561110684,Washington,Pend Oreille,53,51
2979,"904,980",13.80218354,Washington,Pierce,53,53
2980,"17,582",11.50431253,Washington,San Juan,53,55
2981,"129,205",10.533655,Washington,Skagit,53,57
2982,"12,083",9.150858175,Washington,Skamania,53,59
2983,"822,083",15.25082749,Washington,Snohomish,53,61
2984,"522,798",10.94563049,Washington,Spokane,53,63
2985,"45,723",5.0330791139999995,Washington,Stevens,53,65
2986,"290,536",15.17323396,Washington,Thurston,53,67
2987,"4,488",12.79215883,Washington,Wahkiakum,53,69
2988,"60,760",3.3667341489999996,Washington,Walla Walla,53,71
2989,"229,247",13.97044933,Washington,Whatcom,53,73
2990,"50,104",11.89423378,Washington,Whitman,53,75
2991,"250,873",3.138052952,Washington,Yakima,53,77
2992,"16,441",-0.8802073909999999,West Virginia,Barbour,54,1
2993,"119,171",14.38073483,West Virginia,Berkeley,54,3
2994,"21,457",-12.86497462,West Virginia,Boone,54,5
2995,"13,957",-3.870789999,West Virginia,Braxton,54,7
2996,"21,939",-8.781339653,West Virginia,Brooke,54,9
2997,"91,945",-4.517368503,West Virginia,Cabell,54,11
2998,"7,109",-6.7916612039999995,West Virginia,Calhoun,54,13
2999,"8,508",-9.335038362999999,West Virginia,Clay,54,15
3000,"8,448",3.011827826,West Virginia,Doddridge,54,17
3001,"42,406",-7.911138135,West Virginia,Fayette,54,19
3002,"7,823",-10.02875216,West Virginia,Gilmer,54,21
3003,"11,568",-2.953020134,West Virginia,Grant,54,23
3004,"34,662",-2.3137840659999998,West Virginia,Greenbrier,54,25
3005,"23,175",-3.276293823,West Virginia,Hampshire,54,27
3006,"28,810",-6.119655892000001,West Virginia,Hancock,54,29
3007,"13,776",-1.789406145,West Virginia,Hardy,54,31
3008,"67,256",-2.660144151,West Virginia,Harrison,54,33
3009,"28,576",-2.183884439,West Virginia,Jackson,54,35
3010,"57,146",6.834922415,West Virginia,Jefferson,54,37
3011,"178,124",-7.733109561,West Virginia,Kanawha,54,39
3012,"15,907",-2.8402150010000002,West Virginia,Lewis,54,41
3013,"20,409",-5.9882997829999995,West Virginia,Lincoln,54,43
3014,"32,019",-12.88295152,West Virginia,Logan,54,45
3015,"17,624",-20.28585644,West Virginia,McDowell,54,47
3016,"56,072",-0.639696631,West Virginia,Marion,54,49
3017,"30,531",-7.847635145,West Virginia,Marshall,54,51
3018,"26,516",-3.0422700010000003,West Virginia,Mason,54,53
3019,"58,758",-5.63237774,West Virginia,Mercer,54,55
3020,"26,868",-4.807794508,West Virginia,Mineral,54,57
3021,"23,424",-12.70775881,West Virginia,Mingo,54,59
3022,"105,612",9.802046078,West Virginia,Monongalia,54,61
3023,"13,275",-1.6520966069999998,West Virginia,Monroe,54,63
3024,"17,884",1.9554187330000001,West Virginia,Morgan,54,65
3025,"24,496",-6.621431022,West Virginia,Nicholas,54,67
3026,"41,411",-6.786566425,West Virginia,Ohio,54,69
3027,"6,969",-9.434697856,West Virginia,Pendleton,54,71
3028,"7,460",-1.8679294919999998,West Virginia,Pleasants,54,73
3029,"8,247",-5.445998624,West Virginia,Pocahontas,54,75
3030,"33,432",-0.256578555,West Virginia,Preston,54,77
3031,"56,450",1.7318747859999999,West Virginia,Putnam,54,79
3032,"73,361",-6.979014772,West Virginia,Raleigh,54,81
3033,"28,695",-2.414555348,West Virginia,Randolph,54,83
3034,"9,554",-8.565412958,West Virginia,Ritchie,54,85
3035,"13,688",-8.300395257,West Virginia,Roane,54,87
3036,"12,573",-9.71563981,West Virginia,Summers,54,89
3037,"16,695",-1.160381268,West Virginia,Taylor,54,91
3038,"6,839",-4.229099566,West Virginia,Tucker,54,93
3039,"8,591",-6.923076922999999,West Virginia,Tyler,54,95
3040,"24,176",-0.329815303,West Virginia,Upshur,54,97
3041,"39,402",-7.302498471,West Virginia,Wayne,54,99
3042,"8,114",-11.32240437,West Virginia,Webster,54,101
3043,"15,065",-9.044255267999999,West Virginia,Wetzel,54,103
3044,"5,821",1.87259363,West Virginia,Wirt,54,105
3045,"83,518",-3.950409992,West Virginia,Wood,54,107
3046,"20,394",-14.32532348,West Virginia,Wyoming,54,109
3047,"20,220",-3.100589447,Wisconsin,Adams,55,1
3048,"15,562",-3.682614347,Wisconsin,Ashland,55,3
3049,"45,244",-1.371176945,Wisconsin,Barron,55,5
3050,"15,036",0.18656716399999998,Wisconsin,Bayfield,55,7
3051,"264,542",6.668870941000001,Wisconsin,Brown,55,9
3052,"13,031",-4.099205181,Wisconsin,Buffalo,55,11
3053,"15,414",-0.28464225600000004,Wisconsin,Burnett,55,13
3054,"50,089",2.2621016309999997,Wisconsin,Calumet,55,15
3055,"64,658",3.449489616,Wisconsin,Chippewa,55,17
3056,"34,774",0.239255138,Wisconsin,Clark,55,19
3057,"57,532",1.18362968,Wisconsin,Columbia,55,21
3058,"16,131",-3.082191781,Wisconsin,Crawford,55,23
3059,"546,695",12.00907226,Wisconsin,Dane,55,25
3060,"87,839",-1.026478873,Wisconsin,Dodge,55,27
3061,"27,668",-0.421090516,Wisconsin,Door,55,29
3062,"43,150",-2.28492493,Wisconsin,Douglas,55,31
3063,"45,368",3.426421977,Wisconsin,Dunn,55,33
3064,"104,646",5.83024039,Wisconsin,Eau Claire,55,35
3065,"4,295",-2.893963373,Wisconsin,Florence,55,37
3066,"103,403",1.751571987,Wisconsin,Fond Du Lac,55,39
3067,"9,004",-3.224419604,Wisconsin,Forest,55,41
3068,"51,439",0.45894852,Wisconsin,Grant,55,43
3069,"36,960",0.328456256,Wisconsin,Green,55,45
3070,"18,913",-0.687880697,Wisconsin,Green Lake,55,47
3071,"23,678",-0.037995525,Wisconsin,Iowa,55,49
3072,"5,687",-3.870858688,Wisconsin,Iron,55,51
3073,"20,643",0.98820997,Wisconsin,Jackson,55,53
3074,"84,769",1.291702514,Wisconsin,Jefferson,55,55
3075,"26,687",0.082505157,Wisconsin,Juneau,55,57
3076,"169,561",1.884944479,Wisconsin,Kenosha,55,59
3077,"20,434",-0.69977646,Wisconsin,Kewaunee,55,61
3078,"118,016",2.946666899,Wisconsin,La Crosse,55,63
3079,"16,665",-0.998039565,Wisconsin,Lafayette,55,65
3080,"19,189",-3.944536217,Wisconsin,Langlade,55,67
3081,"27,593",-4.00097415,Wisconsin,Lincoln,55,69
3082,"78,981",-3.024163843,Wisconsin,Manitowoc,55,71
3083,"135,692",1.216610349,Wisconsin,Marathon,55,73
3084,"40,350",-3.350978467,Wisconsin,Marinette,55,75
3085,"15,574",1.1364374309999998,Wisconsin,Marquette,55,77
3086,"4,556",7.655954631,Wisconsin,Menominee,55,78
3087,"945,726",-0.211242044,Wisconsin,Milwaukee,55,79
3088,"46,253",3.527542136,Wisconsin,Monroe,55,81
